name_lower	name	canonical	known_chain	count
bethany presbyterian church	Bethany Presbyterian Church			24
first methodist episcopal church (historical)	First Methodist Episcopal Church (historical)			24
caffè roma	Caffè Roma			24
sofitel	Sofitel			24
hinsdale flats wildlife management area	Hinsdale Flats Wildlife Management Area			24
central cafe	Central Cafe			24
d9	D9			24
banque populaire de l'ouest	Banque Populaire de l'Ouest			24
st. nicholas	St. Nicholas			24
the vault	The Vault			24
bar des amis	Bar des Amis			24
крайинвестбанк	Крайинвестбанк			24
getränke-quelle	Getränke-Quelle			24
panier sympa	Panier Sympa			24
peking house	Peking House			24
assemblies of god	Assemblies of God			24
maxitoys	Maxitoys			24
university club	University Club			24
église saint-firmin	Église Saint-Firmin			24
райский уголок	Райский уголок			24
l'angolo	L'Angolo			24
prospect school	Prospect School			24
cook	Cook			24
pizzeria bella napoli	Pizzeria Bella Napoli			24
lokanta	Lokanta			24
tribunal administratif	Tribunal Administratif			24
sfera	Sfera			24
service canada	Service Canada			24
coffee #1	Coffee #1			24
modena	Modena			24
さくら	さくら			24
the palace	The Palace			24
aigle	Aigle			24
детский сад №48	Детский сад №48			24
music hall	Music Hall			24
velly	Velly			24
požiarna zbrojnica	Požiarna zbrojnica			24
bluestone wild forest	Bluestone Wild Forest			24
regimento de infantaria nº 15	Regimento de Infantaria nº 15			24
gabi	Gabi			24
new salem baptist church	New Salem Baptist Church			24
smyths	Smyths			24
rectoria	Rectoria			24
parker river national wildlife refuge	Parker River National Wildlife Refuge			24
schuhhof	Schuhhof			24
faith missionary baptist church	Faith Missionary Baptist Church			24
icon	Icon			24
rouge - village - grands picotins	Rouge - Village - Grands Picotins			24
face	Face			24
villa toscana	Villa Toscana			24
radhaus	Radhaus			24
ambassador hotel	Ambassador Hotel			24
the cutting room	The Cutting Room			24
pricesmart	PriceSmart			24
la frontera	La Frontera			24
urunk mennybemenetele-templom	Urunk mennybemenetele-templom			24
dm-markt	dm-Markt			24
conbipel	Conbipel			24
birch hill wildlife management area	Birch Hill Wildlife Management Area			24
boule	Boule			24
vanessa	Vanessa			24
blomsterlandet	Blomsterlandet			24
melody	Melody			24
геолог	Геолог			24
23a	23a			24
キャンドゥ	キャンドゥ			24
saint paul's church	Saint Paul's Church			24
edificio e	Edificio E			24
haven	Haven			24
one-stop	One-Stop			24
mountain america credit union	Mountain America Credit Union			24
complejo polideportivo municipal	Complejo Polideportivo Municipal			24
sutherland cemetery	Sutherland Cemetery			24
filoil	Filoil			24
voss	Voss			24
детский сад №54	Детский сад №54			24
banque rhône-alpes	Banque Rhône-Alpes			24
santa magdalena	Santa Magdalena			24
07	07			24
sunset memorial park	Sunset Memorial Park			24
mount calvary lutheran church	Mount Calvary Lutheran Church			24
магнит семейный	Магнит Семейный			24
bloc 15	Bloc 15			24
kostel všech svatých	Kostel Všech svatých			24
campbell hall	Campbell Hall			24
école de voile	École de Voile			24
box	Box			24
multi-purpose room	Multi-Purpose Room			24
sant bartomeu	Sant Bartomeu			24
ralph lauren	Ralph Lauren			24
ginza	Ginza			24
kleinfeld	Kleinfeld			24
betonwerk	Betonwerk			24
кауфланд	Кауфланд			24
foyer communal	Foyer Communal			24
salinas	Salinas			24
allen school	Allen School			24
hampton park	Hampton Park			24
дорожное	Дорожное			24
colegio sagrada familia	Colegio Sagrada Familia			24
уникредит булбанк	УниКредит Булбанк			24
харбин	Харбин			24
mcd	MCD			24
прованс	Прованс			24
western	Western			24
masjid al falah	Masjid Al Falah			24
salomon	Salomon			24
navštívení panny marie	Navštívení Panny Marie			24
linella	Linella			24
1st bank	1st Bank			24
lichtblick	Lichtblick			24
запсибкомбанк	Запсибкомбанк			24
sparkasse mainfranken	Sparkasse Mainfranken			24
comma	Comma			24
башкирнефтепродукт	Башкирнефтепродукт			24
ceinture verte	ceinture verte			24
본관	본관			24
saint francis of assisi church	Saint Francis of Assisi Church			24
hidalgo	Hidalgo			24
platzhirsch	Platzhirsch			24
ナチュラルローソン	ナチュラルローソン			24
mesnerhaus	Mesnerhaus			24
the warren	The Warren			24
bücherwurm	Bücherwurm			24
anderson elementary school	Anderson Elementary School			24
vogelhaus	Vogelhaus			24
escuelas	Escuelas			24
l'arlequin	L'Arlequin			24
mediathèque	Mediathèque			24
motel one	Motel One			24
howdens	Howdens			24
le cardinal	Le Cardinal			24
702	702			24
ley	Ley			24
norton cemetery	Norton Cemetery			24
zur einkehr	Zur Einkehr			24
press & books	Press & Books			24
damwildgehege	Damwildgehege			24
dana	Dana			24
bompreço	Bompreço			24
zakład karny	Zakład Karny			24
l'orange bleue	L'Orange Bleue			24
canada computers	Canada Computers			24
whitaker cemetery	Whitaker Cemetery			24
сельская библиотека	Сельская библиотека			24
écoles	Écoles			24
meadow view	Meadow View			24
中正堂	中正堂			24
teniszpálya	Teniszpálya			24
broadlands	Broadlands			24
goodwill store	Goodwill Store			24
门卫	门卫			24
turnerheim	Turnerheim			24
s block	S Block			24
shelter #3	Shelter #3			24
felleskjøpet	Felleskjøpet			24
cuadras	Cuadras			24
bombay palace	Bombay Palace			24
chic-boy	Chic-Boy			24
brinker	Brinker			24
rosedale cemetery	Rosedale Cemetery			24
science center	Science Center			24
избушка	Избушка			24
信義房屋	信義房屋			24
the towers	The Towers			24
normandie	Normandie			24
faculty of chemical engineering	Faculty of Chemical Engineering			24
hat	hat			24
ministry of agriculture	Ministry of Agriculture			24
śmietnik	śmietnik			24
el cortijo	El Cortijo			24
secretaria de saúde	Secretaria de Saúde			24
красная звезда	Красная звезда			24
ölbergkapelle	Ölbergkapelle			24
class	Class			24
depot park	Depot Park			24
allison cemetery	Allison Cemetery			24
casernement	Casernement			24
бастион	Бастион			24
igreja nossa senhora das graças	Igreja Nossa Senhora das Graças			24
cult	Cult			24
liberty chapel	Liberty Chapel			24
village cafe	Village Cafe			24
la flambée	La Flambée			24
église évangélique	Église Évangélique			24
овощной	Овощной			24
main street baptist church	Main Street Baptist Church			24
carmel	Carmel			24
ghmc park	GHMC PARK			24
johnson elementary school	Johnson Elementary School			24
детский сад №89	Детский сад №89			24
centenary park	Centenary Park			24
eine welt laden	Eine Welt Laden			24
west middle school	West Middle School			24
акцент	Акцент			24
hôtel balladins	Hôtel Balladins			24
lewis	Lewis			24
bäckerei wagner	Bäckerei Wagner			24
baker hansen	Baker Hansen			24
texas longhorn	Texas Longhorn			24
инмарко	Инмарко			24
салон связи мтс	Салон связи МТС			24
centennial bank	Centennial Bank			24
bsnl telephone exchange	BSNL Telephone Exchange			24
tim horton	Tim Horton			24
victory school	Victory School			24
okaidi	Okaidi			24
sant'antonio da padova	Sant'Antonio da Padova			24
школа №52	Школа №52			24
banco de crédito	Banco de Crédito			24
werkhalle	Werkhalle			24
silver	Silver			24
m & co	M & Co			24
thomas chapel	Thomas Chapel			24
c棟	C棟			24
st. cyriakus	St. Cyriakus			24
ветеринар	Ветеринар			24
unico	Unico			24
le mandarin	Le Mandarin			24
sklep rybny	Sklep rybny			24
main restaurant	Main Restaurant			24
farm foods	Farm Foods			24
ковали	Ковали			24
paróquia são josé	Paróquia São José			24
пенсійний фонд	Пенсійний фонд			24
park headquarters	Park Headquarters			24
saint martin	Saint Martin			24
sportbar	Sportbar			24
№4	№4			24
keystore	KeyStore			24
american mine	American Mine			24
colombier	Colombier			24
overlook park	Overlook Park			24
meadows cemetery	Meadows Cemetery			24
ministry of health	Ministry of Health			24
caltex gas station	Caltex Gas Station			24
ermita de santiago	Ermita de Santiago			24
western lake apartments	Western Lake Apartments			24
la maison blanche	La Maison Blanche			24
auer	Auer			24
asia express	Asia Express			24
лазурит	Лазурит			24
municipal park	Municipal Park			24
plataforma 2	Plataforma 2			24
plataforma 1	Plataforma 1			24
zg raiffeisen	ZG Raiffeisen			24
astrid-lindgren-grundschule	Astrid-Lindgren-Grundschule			24
체육관	체육관			24
student centre	Student Centre			24
дар	Дар			24
football practice field	Football Practice Field			24
opp	OPP			24
le palais	Le Palais			24
wing wah	Wing Wah			24
justiça federal	Justiça Federal			24
bäckerei rolf	Bäckerei Rolf			24
hometown buffet	Hometown Buffet			24
saint francis episcopal church	Saint Francis Episcopal Church			24
südpark	Südpark			24
todd cemetery	Todd Cemetery			24
pranger	Pranger			24
saint augustine cemetery	Saint Augustine Cemetery			24
"""красное&белое"""	"""Красное&Белое"""			24
église de l'assomption-de-notre-dame	Église de l'Assomption-de-Notre-Dame			24
sala thai	Sala Thai			24
grandview park	Grandview Park			24
pierogarnia	Pierogarnia			24
student union building	Student Union Building			24
peter piper pizza	Peter Piper Pizza			24
malinka	Malinka			24
palombière	Palombière			24
fray pedro de gante	Fray Pedro De Gante			24
leeds building society	Leeds Building Society			24
saint anns catholic church	Saint Anns Catholic Church			24
покровська церква	Покровська церква			24
la pyramide	La Pyramide			24
przedszkole nr 3	Przedszkole nr 3			24
trocadero	Trocadero			24
coopers	Coopers			24
cocos	Cocos			24
astro	Astro			24
fas gas	Fas Gas			24
てんや	てんや			24
řeznictví	Řeznictví			24
волконский	Волконский			24
iglesia de la santa cruz	Iglesia de la Santa Cruz			24
non solo pizza	Non Solo Pizza			24
virágüzlet	Virágüzlet			24
星巴克咖啡	星巴克咖啡			24
court n°3	Court n°3			24
合作金庫	合作金庫			24
auto repair	Auto Repair			24
plaka	Plaka			24
gendarmerie royale	Gendarmerie Royale			24
gymnastikhalle	Gymnastikhalle			24
biathlon shooting range	Biathlon shooting range			24
habitat for humanity restore	Habitat for Humanity ReStore			24
エイブル	エイブル			24
amscot	Amscot			24
masjid baiturrahim	Masjid Baiturrahim			24
канцтовари	Канцтовари			24
royal kebab	Royal Kebab			24
cricket club	Cricket Club			24
onze-lieve-vrouwkerk	Onze-Lieve-Vrouwkerk			24
近畿大阪銀行	近畿大阪銀行			24
colegio sagrado corazón	Colegio Sagrado Corazón			24
arc en ciel	Arc en Ciel			24
корпус а	Корпус А			24
j. crew	J. Crew			24
napoleon	Napoleon			24
n4	N4			24
murray cemetery	Murray Cemetery			24
praça são sebastião	Praça São Sebastião			24
sanitaires	Sanitaires			24
glam	Glam			24
facultad de ingeniería	Facultad de Ingeniería			24
نخيل	نخيل			24
the george and dragon	The George and Dragon			24
aubergine	Aubergine			24
carls jr	Carls Jr	Carl's Jr.	1	24
circolo arci	Circolo ARCI			24
газон	газон			24
bahamas	Bahamas			24
cutting crew	Cutting Crew			24
prefectura naval argentina	Prefectura Naval Argentina			24
jehovahs witnesses church	Jehovahs Witnesses Church			24
davis elementary school	Davis Elementary School			24
taboo	Taboo			24
thüringer hof	Thüringer Hof			24
psb mrówka	PSB Mrówka			24
memorial united methodist church	Memorial United Methodist Church			24
mecklenburger backstuben	Mecklenburger Backstuben			24
hope chapel	Hope Chapel			24
bergische diakonie aprath	Bergische Diakonie Aprath			24
kookai	Kookai			24
پلیس راه	پلیس راه			24
hiper bompreço	Hiper Bompreço			24
espace jeunes	Espace Jeunes			24
ратуша	Ратуша			24
castle hotel	Castle Hotel			24
ocmw	OCMW			24
markham	Markham			24
green lawn cemetery	Green Lawn Cemetery			24
лицей №3	Лицей №3			24
cukiernia sowa	Cukiernia Sowa			24
neues schloss	Neues Schloss			24
rapid'flore	Rapid'Flore			24
парное мясо	Парное мясо			24
лабаз	Лабаз			24
ikks junior	IKKS Junior			24
paulo freire	Paulo Freire			24
умелец	Умелец			24
баня №2	Баня №2			24
desperado	Desperado			24
agroturystyka	Agroturystyka			24
rancho	Rancho			24
l409a	L409A			24
local market	Local Market			24
белвест	Белвест			24
westgate park	Westgate Park			24
бисквит	Бисквит			24
マルナカ	マルナカ			24
maximum	Maximum			24
cef	CEF			24
obere mühle	Obere Mühle			24
sb	SB			24
platz 5	Platz 5			24
одежда и обувь	Одежда и обувь			24
kravín	Kravín			24
parfümerie becker	Parfümerie Becker			24
super q	Super Q			24
elmwood park	Elmwood Park			24
jc	JC			24
shelter 4	Shelter 4			24
geiger	Geiger			24
szkoła podstawowa nr 8	Szkoła Podstawowa nr 8			24
flying pizza	Flying Pizza			24
балаган	Балаган			24
salón del reino	Salón del Reino			24
théatre de verdure	Théatre de Verdure			24
sherman cemetery	Sherman Cemetery			24
rechenanlage	Rechenanlage			24
st joseph's primary school	St Joseph's Primary School			24
bgl bnp paribas	BGL BNP Paribas			24
hasičská zbrojnica	Hasičská zbrojnica			24
fleischerei	Fleischerei			24
winter	Winter			24
saint matthew lutheran church	Saint Matthew Lutheran Church			24
jesus reyes heroles	Jesus Reyes Heroles			24
학생회관	학생회관			24
аленушка	Аленушка			24
hermès	Hermès			24
tandem	Tandem			24
panteon municipal	Panteon Municipal			24
детско-юношеская спортивная школа	Детско-юношеская спортивная школа			24
white horse inn	White Horse Inn			24
jugendraum	Jugendraum			24
granier	Granier			24
hospital são josé	Hospital São José			24
memorial middle school	Memorial Middle School			24
duet	Duet			24
banco del pacifico	Banco del Pacifico			24
masjid nurul falah	Masjid Nurul Falah			24
parque centenario	Parque Centenario			24
jefferson cemetery	Jefferson Cemetery			24
economy inn	Economy Inn			24
custom house	Custom House			24
westfield river access	Westfield River Access			24
conjunto residencial	Conjunto Residencial			24
blessed sacrament catholic church	Blessed Sacrament Catholic Church			24
south tower	South Tower			24
школа № 30	Школа № 30			24
autobusové nádraží	Autobusové nádraží			24
한아름마트 (hanareum mart)	한아름마트 (Hanareum Mart)			24
dior	Dior			24
campo fotovoltaico	Campo Fotovoltaico			24
bar dello sport	Bar dello Sport			24
keith cemetery	Keith Cemetery			24
oakwood park	Oakwood Park			24
el paraiso	El Paraiso			24
sweetfrog	SweetFrog			24
иволга	Иволга			24
v&b	V&B			24
najsvätejšej trojice	Najsvätejšej Trojice			24
great pond frontage	Great Pond Frontage			24
saint joseph's school	Saint Joseph's School			24
masjid istiqomah	Masjid Istiqomah			24
open door church	Open Door Church			24
ooredoo	Ooredoo			24
richmond cemetery	Richmond Cemetery			24
атл	АТЛ			24
farmatodo	Farmatodo			24
crocodile	Crocodile			24
admin building	Admin Building			24
pasar rumbio	Pasar Rumbio			24
saint john the evangelist church	Saint John the Evangelist Church			24
равис	Равис			24
coffee corner	Coffee Corner			24
bodega aurrerá	Bodega Aurrerá			24
hahn	Hahn			24
bl. d2	Bl. D2			24
rama	Rama			24
wkf	WKF			24
seria	Seria			24
kath. kindergarten st. josef	Kath. Kindergarten St. Josef			24
аристократ	Аристократ			24
bandari terminal 1	Bandari Terminal 1			24
independent church	Independent Church			24
товары для детей	Товары для детей			24
fruta perime	Fruta Perime			24
block 10	Block 10			24
bolton flats wildlife management area	Bolton Flats Wildlife Management Area			24
dickson cemetery	Dickson Cemetery			24
вариант	Вариант			24
купеческий	Купеческий			24
harris chapel	Harris Chapel			24
mobilcom	mobilcom			24
methan cng	Methan cng			24
jehovahs witnesses kingdom hall	Jehovahs Witnesses Kingdom Hall			24
adnoc oasis	ADNOC Oasis			24
st peter and st paul	St Peter and St Paul			24
la gourmandise	La Gourmandise			24
smith elementary school	Smith Elementary School			24
charming charlie	Charming Charlie			24
погост	Погост			24
crabtree & evelyn	Crabtree & Evelyn			24
bpi family bank	BPI Family Bank			24
pathologie	Pathologie			24
stanley park	Stanley Park			24
palm beach tan	Palm Beach Tan			24
alcaldia municipal	Alcaldia Municipal			24
piese auto	Piese Auto			24
la bohème	La Bohème			24
schiller	Schiller			24
centro de visitantes	Centro de Visitantes			24
детские товары	Детские товары			24
北洋銀行	北洋銀行			24
golden chick	Golden Chick			24
gruby benek	Gruby Benek			24
vie de france	VIE DE FRANCE			24
urząd celny	Urząd Celny			24
центр зайнятості	Центр зайнятості			24
spiele max	Spiele Max			24
phoenix park	Phoenix Park			24
franklin middle school	Franklin Middle School			24
eureka school	Eureka School			24
zespół szkół technicznych	Zespół Szkół Technicznych			24
terminal b	Terminal B			24
terminal a	Terminal A			24
chantemur	Chantemur			24
northminster presbyterian church	Northminster Presbyterian Church			24
the metropolitan	The Metropolitan			24
701	701			24
animalis	Animalis			24
oktan	Oktan			24
armazém	Armazém			24
afip	AFIP			24
градусы	Градусы			24
wastewater treatment facility	Wastewater Treatment Facility			23
jb hifi	JB Hifi			23
thrift store	Thrift Store			23
pasar majennang	Pasar Majennang			23
фруктовый сад	Фруктовый сад			23
моу сош №2	МОУ СОШ №2			23
cruz roja española	Cruz Roja Española			23
хирургия	Хирургия			23
la belle	La Belle			23
bik bok	Bik Bok			23
lucas	Lucas			23
alstom	Alstom			23
서울치과의원 (seoul dental clinic)	서울치과의원 (Seoul Dental Clinic)			23
тюльпан	Тюльпан			23
tienda de electrodomésticos	tienda de electrodomésticos			23
шинок	Шинок			23
мозаика	Мозаика			23
council depot	Council Depot			23
guarderia	Guarderia			23
saint francis catholic church	Saint Francis Catholic Church			23
st. moritz	St. Moritz			23
emerson park	Emerson Park			23
spielhaus	Spielhaus			23
heiligenhäuschen	Heiligenhäuschen			23
smith chapel cemetery	Smith Chapel Cemetery			23
delegación de hacienda	Delegación de Hacienda			23
coliseum	Coliseum			23
blake's lotaburger	Blake's Lotaburger			23
vivarium	Vivarium			23
education center	Education Center			23
april	April			23
camp jubilee	Camp Jubilee			23
urban barn	Urban Barn			23
comida rapida	Comida Rapida			23
charter	Charter			23
toys	Toys			23
mark twain elementary school	Mark Twain Elementary School			23
bidegaïna	Bidegaïna			23
банк москва-минск	Банк Москва-Минск			23
essence	Essence			23
801	801			23
بانک قوامین	بانک قوامین			23
saint james roman catholic church	Saint James Roman Catholic Church			23
strickland cemetery	Strickland Cemetery			23
городская клиническая больница №1	Городская клиническая больница №1			23
le pub	Le Pub			23
meat shop	Meat Shop			23
kalabagan staff quarter	Kalabagan Staff Quarter			23
coffee inn	Coffee Inn			23
le temps des cerises	Le Temps des Cerises			23
saint matthews lutheran church	Saint Matthews Lutheran Church			23
воскресенское	Воскресенское			23
j block	J Block			23
station service total	Station service Total			23
equivalenza	Equivalenza			23
фруктовый рай	Фруктовый рай			23
california tortilla	California Tortilla			23
m6	M6			23
mg	MG			23
若草保育園	若草保育園			23
aコープ	Aコープ			23
the bull's head	The Bull's Head			23
halle 9	Halle 9			23
школа №64	Школа №64			23
potbelly sandwich works	Potbelly Sandwich Works		1	23
the old forge	The Old Forge			23
korean war memorial	Korean War Memorial			23
first covenant church	First Covenant Church			23
food market	Food Market			23
524	524			23
le monde	Le Monde			23
bleachers	Bleachers			23
la tienda	La Tienda			23
sensory garden	Sensory Garden			23
building 22	Building 22			23
hiperber	Hiperber			23
the village store	The Village Store			23
つくし保育園	つくし保育園			23
sugar grove school (historical)	Sugar Grove School (historical)			23
krus	KRUS			23
bloc 21	Bloc 21			23
graubündner kantonalbank	Graubündner Kantonalbank			23
walther	Walther			23
тэц-2	ТЭЦ-2			23
szkoła muzyczna	Szkoła Muzyczna			23
glenwood school (historical)	Glenwood School (historical)			23
cash & carry	Cash & Carry			23
harry's bar	Harry's Bar			23
bred banque populaire	BRED Banque Populaire			23
totto	Totto			23
animal hospital	Animal Hospital			23
lulu	Lulu			23
keim	Keim			23
the boat house	The Boat House			23
patrol cabin	Patrol Cabin			23
ray white	Ray White			23
punto	Punto			23
laboratorios	Laboratorios			23
juan jose arreola	Juan Jose Arreola			23
mavi	Mavi			23
georgskirche	Georgskirche			23
pabellón municipal	Pabellón Municipal			23
стр.	стр.			23
mobilier de france	Mobilier de France			23
438	438			23
manzana j	Manzana J			23
manzana 8	Manzana 8			23
schwarzwald	Schwarzwald			23
hotel sport	Hotel Sport			23
nicholson cemetery	Nicholson Cemetery			23
эстет	Эстет			23
детский сад №118	Детский сад №118			23
balladins	Balladins			23
siedlerheim	Siedlerheim			23
8а	8А			23
pami	PAMI			23
pawilon handlowy	Pawilon Handlowy			23
metzgerei schneider	Metzgerei Schneider			23
燦坤	燦坤			23
diamante	Diamante			23
2-р байр	2-р байр			23
primero de mayo	Primero de Mayo			23
beaverdam church	Beaverdam Church			23
tata motors	Tata Motors			23
villa marina	Villa Marina			23
arnold	Arnold			23
total wine	Total Wine			23
alte brennerei	Alte Brennerei			23
dachser	Dachser			23
windsor house	Windsor House			23
idleair	Idleair			23
horseshoe pits	Horseshoe Pits			23
central hospital	Central Hospital			23
miles cemetery	Miles Cemetery			23
sad	sad			23
sap	SAP			23
бункер	Бункер			23
sonnenblume	Sonnenblume			23
charles river reservation	Charles River Reservation			23
romantica	Romantica			23
челиндбанк	Челиндбанк			23
colegio san francisco	Colegio San Francisco			23
macarthur park	MacArthur Park			23
детский сад №104	Детский сад №104			23
24-р байр	24-р байр			23
єва	Єва			23
civic center	Civic Center			23
benny's	Benny's			23
ps bank	PS Bank			23
the hive	The Hive			23
the pavillion	The Pavillion			23
etxeak/casas	etxeak/casas			23
rizzo	Rizzo			23
корівник	Корівник			23
szentháromság-szobor	Szentháromság-szobor			23
sherman elementary school	Sherman Elementary School			23
cornerstone christian school	Cornerstone Christian School			23
banco popular de ahorro	Banco Popular de Ahorro			23
collins	Collins			23
station intermarché	Station Intermarché			23
bulthaup	Bulthaup			23
las brasas	Las Brasas			23
cambridge apt.	Cambridge Apt.			23
horn cemetery	Horn Cemetery			23
obecní knihovna	Obecní knihovna			23
start people	Start People			23
poder judicial	Poder Judicial			23
r.k. templom	R.k. templom			23
olympus	Olympus			23
holy rosary cemetery	Holy Rosary Cemetery			23
yates's	Yates's			23
василек	Василек			23
sainsbury's petrol station	Sainsbury's Petrol Station			23
szent mihály templom	Szent Mihály templom			23
excelsior school	Excelsior School			23
enter	Enter			23
carina	Carina			23
детский сад №64	Детский сад №64			23
la rose des sables	La Rose des Sables			23
komplek perumahan waringin indah	Komplek Perumahan Waringin Indah			23
saint patrick's cemetery	Saint Patrick's Cemetery			23
tape à l'oeil	Tape à l'oeil			23
saint vincent de paul school	Saint Vincent de Paul School			23
veracruz	Veracruz			23
muzeum regionalne	Muzeum Regionalne			23
bp express	BP Express			23
pizza al taglio	Pizza al taglio			23
perumahan karyawan kwarnas	Perumahan Karyawan Kwarnas			23
518	518			23
parish office	Parish Office			23
westminster church	Westminster Church			23
pekarna	Pekarna			23
shang hai	Shang Hai			23
new hope united methodist church	New Hope United Methodist Church			23
teo	Teo			23
central church of the nazarene	Central Church of the Nazarene			23
(sin rótulo)	(SIN RÓTULO)			23
rita perez de moreno	Rita Perez De Moreno			23
peterson park	Peterson Park			23
едем	Едем			23
rewe nahkauf	Rewe Nahkauf			23
микс	Микс			23
antiquités	Antiquités			23
три кита	Три кита			23
miraflores	Miraflores			23
cilantro	Cilantro			23
фиеста	Фиеста			23
unitop	Unitop			23
kita wirbelwind	Kita Wirbelwind			23
café extrablatt	Café Extrablatt			23
chiesetta	Chiesetta			23
opus	Opus			23
kindergarten st. johannes	Kindergarten St. Johannes			23
old town	Old Town			23
grave yard	Grave Yard			23
da angelo	Da Angelo			23
ingram cemetery	Ingram Cemetery			23
жби	ЖБИ			23
mtb	MTB			23
chiesa della sacra famiglia	Chiesa della Sacra Famiglia			23
11-р байр	11-р байр			23
париж	Париж			23
十六人團體營舍 16-person bungalow	十六人團體營舍 16-Person Bungalow			23
забр.	Забр.			23
dick's	Dick's			23
дарина	Дарина			23
watts cemetery	Watts Cemetery			23
aldi markt	Aldi Markt			23
abundant life church	Abundant Life Church			23
canaan baptist church	Canaan Baptist Church			23
église saint-fiacre	Église Saint-Fiacre			23
ganesh	Ganesh			23
elle	Elle			23
potrefená husa	Potrefená husa			23
beirut	Beirut			23
bon prix	Bon Prix			23
denner satellit	Denner Satellit			23
карамелька	Карамелька			23
7 шагов	7 шагов			23
99p store	99p Store			23
entner	Entner			23
topman	Topman			23
perkin's	Perkin's			23
асфальто-бетонный завод	Асфальто-бетонный завод			23
expert klein	Expert Klein			23
isabella	Isabella			23
gigantti	Gigantti			23
our lady of grace school	Our Lady of Grace School			23
埼玉りそな銀行	埼玉りそな銀行			23
техноматкомерс оод	Техноматкомерс ООД			23
さくら幼稚園	さくら幼稚園			23
caps	CAPS			23
carrabba's	Carrabba's			23
solid rock baptist church	Solid Rock Baptist Church			23
svätého jána nepomuckého	svätého Jána Nepomuckého			23
gustavo diaz ordaz	Gustavo Diaz Ordaz			23
taylors lettings	Taylors Lettings			23
albert einstein	Albert Einstein			23
banca popolare dell'emilia romagna	Banca Popolare dell'Emilia Romagna			23
oliviers	oliviers			23
biblioteka pedagogiczna	Biblioteka Pedagogiczna			23
undp	UNDP			23
кислородная станция	Кислородная станция			23
auto gaz	Auto Gaz			23
смп банк	СМП Банк			23
foxtons	Foxtons			23
сгомонь	Сгомонь			23
lvm versicherung	LVM Versicherung			23
horseshoes	Horseshoes			23
павлово	Павлово			23
싱싱횟집 (singsing fish restaurant)	싱싱횟집 (Singsing Fish Restaurant)			23
st. agnes	St. Agnes			23
martina	Martina			23
kruse	Kruse			23
milchbar	Milchbar			23
mod's hair	mod's hair			23
silmäasema	Silmäasema			23
radiologie	Radiologie			23
планета холидей	Планета Холидей			23
costcutter express	Costcutter Express			23
bilisten	Bilisten			23
miejski ośrodek sportu i rekreacji	Miejski Ośrodek Sportu i Rekreacji			23
rubin	Rubin			23
saint peters baptist church	Saint Peters Baptist Church			23
aquatic center	Aquatic Center			23
ramsdown plantation	Ramsdown Plantation			23
plaza de andalucía	Plaza de Andalucía			23
o'neills	O'Neills			23
магия	Магия			23
ids	IDS			23
الشيخ محمد	الشيخ محمد			23
riverside cafe	Riverside Cafe			23
paloma	Paloma			23
rosenberger	Rosenberger			23
thai orchid	Thai Orchid			23
puerta del sol	Puerta del Sol			23
les schwab tires	Les Schwab Tires			23
shady grove church (historical)	Shady Grove Church (historical)			23
россельхоз банк	Россельхоз банк			23
haus des handwerks	Haus des Handwerks			23
village pizza	Village Pizza			23
広島銀行	広島銀行			23
rectorat	Rectorat			23
crazy golf	Crazy Golf			23
coop city	Coop City			23
the triangle	The Triangle			23
мосцветторг	Мосцветторг			23
independence cemetery	Independence Cemetery			23
inbursa	Inbursa			23
carolina	Carolina			23
квадрат	Квадрат			23
pizza 73	Pizza 73			23
halo	Halo			23
business center	Business Center			23
family worship center	Family Worship Center			23
chiesa dello spirito santo	Chiesa dello Spirito Santo			23
saint albans episcopal church	Saint Albans Episcopal Church			23
buckeye mine	Buckeye Mine			23
five star	Five Star			23
primitive baptist church	Primitive Baptist Church			23
lone star	Lone Star			23
берізка	Берізка			23
alfa romeo	Alfa Romeo			23
orange leaf	Orange Leaf			23
pro & cie	Pro & Cie			23
jansen	Jansen			23
koramil	Koramil			23
decò	Decò			23
iglesia santa ana	Iglesia Santa Ana			23
oscar's	Oscar's			23
mondo	Mondo			23
vox	Vox			23
teilauto	TeilAuto			23
トヨタカローラ	トヨタカローラ			23
daniel cemetery	Daniel Cemetery			23
legacy	Legacy			23
défi mode	Défi Mode			23
sneakers	Sneakers			23
lutheran church of the redeemer	Lutheran Church of the Redeemer			23
al ponte	Al Ponte			23
harrell cemetery	Harrell Cemetery			23
france pare-brise	France Pare-Brise			23
norfa	Norfa			23
centro de eventos	Centro de Eventos			23
tractor supply co	Tractor Supply Co			23
skansen	Skansen			23
kwik spar	Kwik Spar			23
école maternelle la fontaine	École maternelle La Fontaine			23
картинг	Картинг			23
new providence cemetery	New Providence Cemetery			23
красный октябрь	Красный Октябрь			23
il caminetto	Il Caminetto			23
iglesia de san nicolás	Iglesia de San Nicolás			23
martin & co	Martin & Co			23
очкарик	Очкарик			23
grandview elementary school	Grandview Elementary School			23
jahnplatz	Jahnplatz			23
белвэб	БелВЭБ			23
市立旭小学校	市立旭小学校			23
les bleuets	Les Bleuets			23
campo di calcetto	Campo di calcetto			23
rehobeth cemetery	Rehobeth Cemetery			23
hancock cemetery	Hancock Cemetery			23
anfiteatro romano	Anfiteatro Romano			23
busy bees	Busy Bees			23
b building	B Building			23
plazoleta l.herrera	Plazoleta L.Herrera			23
trd	TRD			23
advance america	Advance America			23
west hill cemetery	West Hill Cemetery			23
